year,month,month_name,city,province,region,latitude,longitude,population_millions,pm25_ugm3,aqi_us,aqi_category,annual_pm25_avg_ugm3,who_guideline_ratio,is_smog_season,is_crop_burning_season,is_monsoon_season,season,covid_lockdown_period,data_source,data_quality,pakistan_national_avg_pm25,pakistan_global_rank
2024,12,December,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,79.1,163,Unhealthy,45.2,15.8,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2025,1,January,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,98.8,173,Unhealthy,48.6,19.8,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,2,February,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,81.0,164,Unhealthy,48.6,16.2,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,3,March,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,42.3,118,Unhealthy for Sensitive Groups,48.6,8.5,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,4,April,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,19.9,67,Moderate,48.6,4.0,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,5,May,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,18.1,64,Moderate,48.6,3.6,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,6,June,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,19.9,67,Moderate,48.6,4.0,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,7,July,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,26.6,81,Moderate,48.6,5.3,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,8,August,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,32.3,93,Moderate,48.6,6.5,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,9,September,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,38.2,108,Unhealthy for Sensitive Groups,48.6,7.6,0,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,10,October,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,50.1,137,Unhealthy for Sensitive Groups,48.6,10.0,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,11,November,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,71.6,159,Unhealthy,48.6,14.3,1,0,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,12,December,Karachi,Sindh,Coastal South,24.8607,67.0011,16.1,82.6,165,Unhealthy,48.6,16.5,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2015,1,January,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,195.1,245,Very Unhealthy,105.0,39.0,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,2,February,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,175.3,226,Very Unhealthy,105.0,35.1,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,3,March,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,104.6,176,Unhealthy,105.0,20.9,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,4,April,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,57.1,152,Unhealthy,105.0,11.4,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,5,May,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,43.1,120,Unhealthy for Sensitive Groups,105.0,8.6,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,6,June,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,40.4,113,Unhealthy for Sensitive Groups,105.0,8.1,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,7,July,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,47.9,132,Unhealthy for Sensitive Groups,105.0,9.6,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,8,August,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,59.2,153,Unhealthy,105.0,11.8,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,9,September,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,73.3,160,Unhealthy,105.0,14.7,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,10,October,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,122.6,186,Unhealthy,105.0,24.5,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,11,November,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,165.5,216,Very Unhealthy,105.0,33.1,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,12,December,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,178.9,229,Very Unhealthy,105.0,35.8,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,1,January,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,175.8,226,Very Unhealthy,95.0,35.2,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,2,February,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,154.3,205,Very Unhealthy,95.0,30.9,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,3,March,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,91.3,169,Unhealthy,95.0,18.3,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,4,April,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,50.1,137,Unhealthy for Sensitive Groups,95.0,10.0,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,5,May,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,38.5,108,Unhealthy for Sensitive Groups,95.0,7.7,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,6,June,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,36.8,104,Unhealthy for Sensitive Groups,95.0,7.4,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,7,July,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,41.8,117,Unhealthy for Sensitive Groups,95.0,8.4,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,8,August,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,51.8,141,Unhealthy for Sensitive Groups,95.0,10.4,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,9,September,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,68.3,158,Unhealthy,95.0,13.7,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,10,October,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,109.6,179,Unhealthy,95.0,21.9,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,11,November,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,150.9,201,Very Unhealthy,95.0,30.2,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,12,December,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,159.5,210,Very Unhealthy,95.0,31.9,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,1,January,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,243.6,293,Very Unhealthy,133.2,48.7,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,2,February,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,223.2,273,Very Unhealthy,133.2,44.6,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,3,March,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,129.1,189,Unhealthy,133.2,25.8,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,4,April,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,71.2,159,Unhealthy,133.2,14.2,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,5,May,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,54.3,147,Unhealthy for Sensitive Groups,133.2,10.9,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,6,June,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,51.2,140,Unhealthy for Sensitive Groups,133.2,10.2,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,7,July,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,58.9,153,Unhealthy,133.2,11.8,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,8,August,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,76.3,162,Unhealthy,133.2,15.3,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,9,September,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,93.7,171,Unhealthy,133.2,18.7,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,10,October,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,151.8,202,Very Unhealthy,133.2,30.4,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,11,November,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,214.0,264,Very Unhealthy,133.2,42.8,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,12,December,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,224.3,274,Very Unhealthy,133.2,44.9,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2018,1,January,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,212.6,263,Very Unhealthy,114.9,42.5,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,2,February,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,186.5,237,Very Unhealthy,114.9,37.3,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,3,March,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,111.1,180,Unhealthy,114.9,22.2,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,4,April,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,61.3,154,Unhealthy,114.9,12.3,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,5,May,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,47.8,131,Unhealthy for Sensitive Groups,114.9,9.6,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,6,June,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,44.5,123,Unhealthy for Sensitive Groups,114.9,8.9,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,7,July,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,51.2,140,Unhealthy for Sensitive Groups,114.9,10.2,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,8,August,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,63.8,155,Unhealthy,114.9,12.8,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,9,September,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,79.0,163,Unhealthy,114.9,15.8,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,10,October,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,131.6,190,Unhealthy,114.9,26.3,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,11,November,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,181.1,231,Very Unhealthy,114.9,36.2,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,12,December,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,200.2,250,Very Unhealthy,114.9,40.0,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2019,1,January,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,165.9,216,Very Unhealthy,89.5,33.2,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,2,February,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,145.7,198,Unhealthy,89.5,29.1,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,3,March,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,88.7,168,Unhealthy,89.5,17.7,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,4,April,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,47.3,130,Unhealthy for Sensitive Groups,89.5,9.5,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,5,May,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,36.5,103,Unhealthy for Sensitive Groups,89.5,7.3,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,6,June,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,34.9,99,Moderate,89.5,7.0,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,7,July,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,40.5,113,Unhealthy for Sensitive Groups,89.5,8.1,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,8,August,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,50.6,138,Unhealthy for Sensitive Groups,89.5,10.1,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,9,September,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,62.2,154,Unhealthy,89.5,12.4,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,10,October,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,103.2,176,Unhealthy,89.5,20.6,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,11,November,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,142.7,196,Unhealthy,89.5,28.5,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2019,12,December,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,155.8,206,Very Unhealthy,89.5,31.2,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,65.81,2.0
2020,1,January,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,157.5,208,Very Unhealthy,86.0,31.5,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,2,February,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,143.4,196,Unhealthy,86.0,28.7,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,3,March,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,83.4,165,Unhealthy,86.0,16.7,0,0,0,Spring,1,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,4,April,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,44.9,124,Unhealthy for Sensitive Groups,86.0,9.0,0,0,0,Spring,1,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,5,May,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,35.8,102,Unhealthy for Sensitive Groups,86.0,7.2,0,0,0,Summer/Monsoon,1,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,6,June,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,33.9,97,Moderate,86.0,6.8,0,0,0,Summer/Monsoon,1,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,7,July,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,38.3,108,Unhealthy for Sensitive Groups,86.0,7.7,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,8,August,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,48.7,134,Unhealthy for Sensitive Groups,86.0,9.7,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,9,September,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,60.8,154,Unhealthy,86.0,12.2,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,10,October,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,98.6,173,Unhealthy,86.0,19.7,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,11,November,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,137.2,193,Unhealthy,86.0,27.4,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2020,12,December,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,150.9,201,Very Unhealthy,86.0,30.2,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,59.0,3.0
2021,1,January,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,179.5,230,Very Unhealthy,97.4,35.9,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,2,February,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,166.7,217,Very Unhealthy,97.4,33.3,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,3,March,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,92.3,170,Unhealthy,97.4,18.5,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,4,April,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,52.4,143,Unhealthy for Sensitive Groups,97.4,10.5,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,5,May,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,40.2,113,Unhealthy for Sensitive Groups,97.4,8.0,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,6,June,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,37.4,106,Unhealthy for Sensitive Groups,97.4,7.5,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,7,July,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,43.5,121,Unhealthy for Sensitive Groups,97.4,8.7,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,8,August,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,52.7,143,Unhealthy for Sensitive Groups,97.4,10.5,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,9,September,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,68.3,158,Unhealthy,97.4,13.7,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,10,October,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,113.4,181,Unhealthy,97.4,22.7,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,11,November,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,158.0,208,Very Unhealthy,97.4,31.6,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2021,12,December,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,165.8,216,Very Unhealthy,97.4,33.2,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,68.4,3.0
2022,1,January,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,166.1,216,Very Unhealthy,91.2,33.2,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,2,February,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,151.4,202,Very Unhealthy,91.2,30.3,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
2022,3,March,Lahore,Punjab,North Punjab,31.5204,74.3587,14.0,91.2,169,Unhealthy,91.2,18.2,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,70.9,2.0
